"","variable","activity_name","subject_id","value"
"385","fBodyAccMag-std()","WALKING_DOWNSTAIRS",1,-0.186530301073469
"386","fBodyAccMag-meanFreq()","WALKING_DOWNSTAIRS",1,0.119187142767959
"387","fBodyBodyAccJerkMag-mean()","WALKING_DOWNSTAIRS",1,0.0262184949326531
"388","fBodyBodyAccJerkMag-std()","WALKING_DOWNSTAIRS",1,-0.104052260726531
"389","fBodyBodyAccJerkMag-meanFreq()","WALKING_DOWNSTAIRS",1,0.0764915474326531
"390","fBodyBodyGyroMag-mean()","WALKING_DOWNSTAIRS",1,-0.185720285744898
"391","fBodyBodyGyroMag-std()","WALKING_DOWNSTAIRS",1,-0.398350390122449
"392","fBodyBodyGyroMag-meanFreq()","WALKING_DOWNSTAIRS",1,0.349613895469388
"393","fBodyBodyGyroJerkMag-mean()","WALKING_DOWNSTAIRS",1,-0.281963359177551
"394","fBodyBodyGyroJerkMag-std()","WALKING_DOWNSTAIRS",1,-0.391919876612245
"395","fBodyBodyGyroJerkMag-meanFreq()","WALKING_DOWNSTAIRS",1,0.190000706165102
"396","tBodyAcc-mean()-X","WALKING_UPSTAIRS",1,0.255461689622641
"397","tBodyAcc-mean()-Y","WALKING_UPSTAIRS",1,-0.0239531492643396
"398","tBodyAcc-mean()-Z","WALKING_UPSTAIRS",1,-0.0973020020943396
"399","tBodyAcc-std()-X","WALKING_UPSTAIRS",1,-0.35470802509434
"400","tBodyAcc-std()-Y","WALKING_UPSTAIRS",1,-0.00232026501698113
"401","tBodyAcc-std()-Z","WALKING_UPSTAIRS",1,-0.0194792388471698
"402","tGravityAcc-mean()-X","WALKING_UPSTAIRS",1,0.89335109754717
"403","tGravityAcc-mean()-Y","WALKING_UPSTAIRS",1,-0.362153364339623
"404","tGravityAcc-mean()-Z","WALKING_UPSTAIRS",1,-0.075402939754717
"405","tGravityAcc-std()-X","WALKING_UPSTAIRS",1,-0.956367027924528
"406","tGravityAcc-std()-Y","WALKING_UPSTAIRS",1,-0.952849233207547
"407","tGravityAcc-std()-Z","WALKING_UPSTAIRS",1,-0.912379410377358
"408","tBodyAccJerk-mean()-X","WALKING_UPSTAIRS",1,0.101372729922642
"409","tBodyAccJerk-mean()-Y","WALKING_UPSTAIRS",1,0.0194863076188679
"410","tBodyAccJerk-mean()-Z","WALKING_UPSTAIRS",1,-0.0455625449113208
"411","tBodyAccJerk-std()-X","WALKING_UPSTAIRS",1,-0.446843887735849
"412","tBodyAccJerk-std()-Y","WALKING_UPSTAIRS",1,-0.378274426037736
"413","tBodyAccJerk-std()-Z","WALKING_UPSTAIRS",1,-0.706593530943396
"414","tBodyGyro-mean()-X","WALKING_UPSTAIRS",1,0.050549379754717
"415","tBodyGyro-mean()-Y","WALKING_UPSTAIRS",1,-0.166170015088679
"416","tBodyGyro-mean()-Z","WALKING_UPSTAIRS",1,0.0583595463981132
"417","tBodyGyro-std()-X","WALKING_UPSTAIRS",1,-0.544871104528302
"418","tBodyGyro-std()-Y","WALKING_UPSTAIRS",1,0.00410518379811321
"419","tBodyGyro-std()-Z","WALKING_UPSTAIRS",1,-0.50716867490566
"420","tBodyGyroJerk-mean()-X","WALKING_UPSTAIRS",1,-0.122232768011321
"421","tBodyGyroJerk-mean()-Y","WALKING_UPSTAIRS",1,-0.0421485884509434
"422","tBodyGyroJerk-mean()-Z","WALKING_UPSTAIRS",1,-0.0407125527654717
"423","tBodyGyroJerk-std()-X","WALKING_UPSTAIRS",1,-0.614786508490566
"424","tBodyGyroJerk-std()-Y","WALKING_UPSTAIRS",1,-0.601696656226415
"425","tBodyGyroJerk-std()-Z","WALKING_UPSTAIRS",1,-0.606332002264151
"426","tBodyAccMag-mean()","WALKING_UPSTAIRS",1,-0.129927630735849
"427","tBodyAccMag-std()","WALKING_UPSTAIRS",1,-0.324970929245283
"428","tGravityAccMag-mean()","WALKING_UPSTAIRS",1,-0.129927630735849
"429","tGravityAccMag-std()","WALKING_UPSTAIRS",1,-0.324970929245283
"430","tBodyAccJerkMag-mean()","WALKING_UPSTAIRS",1,-0.466503446226415
"431","tBodyAccJerkMag-std()","WALKING_UPSTAIRS",1,-0.478991622075472
"432","tBodyGyroMag-mean()","WALKING_UPSTAIRS",1,-0.126735589969811
"433","tBodyGyroMag-std()","WALKING_UPSTAIRS",1,-0.14861931805283
"434","tBodyGyroJerkMag-mean()","WALKING_UPSTAIRS",1,-0.59488286509434
"435","tBodyGyroJerkMag-std()","WALKING_UPSTAIRS",1,-0.648553044339623
"436","fBodyAcc-mean()-X","WALKING_UPSTAIRS",1,-0.404321784150943
"437","fBodyAcc-mean()-Y","WALKING_UPSTAIRS",1,-0.190976720811321
"438","fBodyAcc-mean()-Z","WALKING_UPSTAIRS",1,-0.433349702075472
"439","fBodyAcc-std()-X","WALKING_UPSTAIRS",1,-0.337428188679245
"440","fBodyAcc-std()-Y","WALKING_UPSTAIRS",1,0.0217695106566038
"441","fBodyAcc-std()-Z","WALKING_UPSTAIRS",1,0.0859565543849057
"442","fBodyAcc-meanFreq()-X","WALKING_UPSTAIRS",1,-0.418735000377359
"443","fBodyAcc-meanFreq()-Y","WALKING_UPSTAIRS",1,-0.160697213516981
"444","fBodyAcc-meanFreq()-Z","WALKING_UPSTAIRS",1,-0.520114793584906
"445","fBodyAccJerk-mean()-X","WALKING_UPSTAIRS",1,-0.479875245660377
"446","fBodyAccJerk-mean()-Y","WALKING_UPSTAIRS",1,-0.41344458754717
"447","fBodyAccJerk-mean()-Z","WALKING_UPSTAIRS",1,-0.685474353962264
"448","fBodyAccJerk-std()-X","WALKING_UPSTAIRS",1,-0.461907025849057
"449","fBodyAccJerk-std()-Y","WALKING_UPSTAIRS",1,-0.381777065283019
"450","fBodyAccJerk-std()-Z","WALKING_UPSTAIRS",1,-0.726040200754717
"451","fBodyAccJerk-meanFreq()-X","WALKING_UPSTAIRS",1,-0.377023128301887
"452","fBodyAccJerk-meanFreq()-Y","WALKING_UPSTAIRS",1,-0.509495531698113
"453","fBodyAccJerk-meanFreq()-Z","WALKING_UPSTAIRS",1,-0.551104284150943
"454","fBodyGyro-mean()-X","WALKING_UPSTAIRS",1,-0.492611667924528
"455","fBodyGyro-mean()-Y","WALKING_UPSTAIRS",1,-0.319474609056604
"456","fBodyGyro-mean()-Z","WALKING_UPSTAIRS",1,-0.453597213018868
"457","fBodyGyro-std()-X","WALKING_UPSTAIRS",1,-0.565892490754717
"458","fBodyGyro-std()-Y","WALKING_UPSTAIRS",1,0.151538905566038
"459","fBodyGyro-std()-Z","WALKING_UPSTAIRS",1,-0.57170784
"460","fBodyGyro-meanFreq()-X","WALKING_UPSTAIRS",1,-0.187450247737736
"461","fBodyGyro-meanFreq()-Y","WALKING_UPSTAIRS",1,-0.473574786603774
"462","fBodyGyro-meanFreq()-Z","WALKING_UPSTAIRS",1,-0.133373904258491
"463","fBodyAccMag-mean()","WALKING_UPSTAIRS",1,-0.352395944716981
"464","fBodyAccMag-std()","WALKING_UPSTAIRS",1,-0.416260101509434
"465","fBodyAccMag-meanFreq()","WALKING_UPSTAIRS",1,-0.0977433496415094
"466","fBodyBodyAccJerkMag-mean()","WALKING_UPSTAIRS",1,-0.44265216245283
"467","fBodyBodyAccJerkMag-std()","WALKING_UPSTAIRS",1,-0.533059853773585
"468","fBodyBodyAccJerkMag-meanFreq()","WALKING_UPSTAIRS",1,0.085352409154717
"469","fBodyBodyGyroMag-mean()","WALKING_UPSTAIRS",1,-0.325961457396226
"470","fBodyBodyGyroMag-std()","WALKING_UPSTAIRS",1,-0.182985518264151
"471","fBodyBodyGyroMag-meanFreq()","WALKING_UPSTAIRS",1,-0.219303376110566
"472","fBodyBodyGyroJerkMag-mean()","WALKING_UPSTAIRS",1,-0.634665082075472
"473","fBodyBodyGyroJerkMag-std()","WALKING_UPSTAIRS",1,-0.693930521509434
"474","fBodyBodyGyroJerkMag-meanFreq()","WALKING_UPSTAIRS",1,0.114277342454717
"475","tBodyAcc-mean()-X","LAYING",2,0.281373403958333
"476","tBodyAcc-mean()-Y","LAYING",2,-0.0181587397583333
"477","tBodyAcc-mean()-Z","LAYING",2,-0.107245610416667
"478","tBodyAcc-std()-X","LAYING",2,-0.974059464791667
"479","tBodyAcc-std()-Y","LAYING",2,-0.98027739875
"480","tBodyAcc-std()-Z","LAYING",2,-0.984233296875
"481","tGravityAcc-mean()-X","LAYING",2,-0.509754238125
"482","tGravityAcc-mean()-Y","LAYING",2,0.752536639375
"483","tGravityAcc-mean()-Z","LAYING",2,0.646834879583333
"484","tGravityAcc-std()-X","LAYING",2,-0.959014441458333
"485","tGravityAcc-std()-Y","LAYING",2,-0.988211865208333
"486","tGravityAcc-std()-Z","LAYING",2,-0.984230418125
"487","tBodyAccJerk-mean()-X","LAYING",2,0.0825972511666667
"488","tBodyAccJerk-mean()-Y","LAYING",2,0.012254788451875
"489","tBodyAccJerk-mean()-Z","LAYING",2,-0.00180264895625
"490","tBodyAccJerk-std()-X","LAYING",2,-0.98587216875
"491","tBodyAccJerk-std()-Y","LAYING",2,-0.98317254125
"492","tBodyAccJerk-std()-Z","LAYING",2,-0.988442014375
"493","tBodyGyro-mean()-X","LAYING",2,-0.01847660675
"494","tBodyGyro-mean()-Y","LAYING",2,-0.111800824583333
"495","tBodyGyro-mean()-Z","LAYING",2,0.144882846104167
"496","tBodyGyro-std()-X","LAYING",2,-0.988275232916667
"497","tBodyGyro-std()-Y","LAYING",2,-0.982291608958333
"498","tBodyGyro-std()-Z","LAYING",2,-0.960306560416667
"499","tBodyGyroJerk-mean()-X","LAYING",2,-0.101974134208333
"500","tBodyGyroJerk-mean()-Y","LAYING",2,-0.0358590176083333
"501","tBodyGyroJerk-mean()-Z","LAYING",2,-0.0701783020833333
"502","tBodyGyroJerk-std()-X","LAYING",2,-0.993235849166667
"503","tBodyGyroJerk-std()-Y","LAYING",2,-0.989567537916667
"504","tBodyGyroJerk-std()-Z","LAYING",2,-0.98803582125
"505","tBodyAccMag-mean()","LAYING",2,-0.977435485208333
"506","tBodyAccMag-std()","LAYING",2,-0.972873912916667
"507","tGravityAccMag-mean()","LAYING",2,-0.977435485208333
"508","tGravityAccMag-std()","LAYING",2,-0.972873912916667
"509","tBodyAccJerkMag-mean()","LAYING",2,-0.987741696041667
"510","tBodyAccJerkMag-std()","LAYING",2,-0.98551807625
"511","tBodyGyroMag-mean()","LAYING",2,-0.950011569583333
"512","tBodyGyroMag-std()","LAYING",2,-0.961164053958333
"513","tBodyGyroJerkMag-mean()","LAYING",2,-0.991767074166667
"514","tBodyGyroJerkMag-std()","LAYING",2,-0.989718095208333
"515","fBodyAcc-mean()-X","LAYING",2,-0.976725059791667
"516","fBodyAcc-mean()-Y","LAYING",2,-0.979800877916667
"517","fBodyAcc-mean()-Z","LAYING",2,-0.984380981875
"518","fBodyAcc-std()-X","LAYING",2,-0.973246482083333
"519","fBodyAcc-std()-Y","LAYING",2,-0.981025105625
"520","fBodyAcc-std()-Z","LAYING",2,-0.984792185
"521","fBodyAcc-meanFreq()-X","LAYING",2,-0.146482792591667
"522","fBodyAcc-meanFreq()-Y","LAYING",2,0.2572894655
"523","fBodyAcc-meanFreq()-Z","LAYING",2,0.402532553395833
"524","fBodyAccJerk-mean()-X","LAYING",2,-0.985813630833333
"525","fBodyAccJerk-mean()-Y","LAYING",2,-0.982768250416667
"526","fBodyAccJerk-mean()-Z","LAYING",2,-0.986197134583333
"527","fBodyAccJerk-std()-X","LAYING",2,-0.987250255833333
"528","fBodyAccJerk-std()-Y","LAYING",2,-0.984987392916667
"529","fBodyAccJerk-std()-Z","LAYING",2,-0.989345368541667
"530","fBodyAccJerk-meanFreq()-X","LAYING",2,0.159808328563875
"531","fBodyAccJerk-meanFreq()-Y","LAYING",2,0.1212064240125
"532","fBodyAccJerk-meanFreq()-Z","LAYING",2,0.190558218145833
"533","fBodyGyro-mean()-X","LAYING",2,-0.9864311425
"534","fBodyGyro-mean()-Y","LAYING",2,-0.983321635416667
"535","fBodyGyro-mean()-Z","LAYING",2,-0.9626718875
"536","fBodyGyro-std()-X","LAYING",2,-0.988860685833333
"537","fBodyGyro-std()-Y","LAYING",2,-0.981910616458333
"538","fBodyGyro-std()-Z","LAYING",2,-0.963174222291667
"539","fBodyGyro-meanFreq()-X","LAYING",2,0.10261131938125
"540","fBodyGyro-meanFreq()-Y","LAYING",2,0.04228066839375
"541","fBodyGyro-meanFreq()-Z","LAYING",2,0.0552985986479167
"542","fBodyAccMag-mean()","LAYING",2,-0.975110196458333
"543","fBodyAccMag-std()","LAYING",2,-0.975121387916667
"544","fBodyAccMag-meanFreq()","LAYING",2,0.2662982125
"545","fBodyBodyAccJerkMag-mean()","LAYING",2,-0.985374114791667
"546","fBodyBodyAccJerkMag-std()","LAYING",2,-0.984568489166667
"547","fBodyBodyAccJerkMag-meanFreq()","LAYING",2,0.3417585745
"548","fBodyBodyGyroMag-mean()","LAYING",2,-0.972112972708333
"549","fBodyBodyGyroMag-std()","LAYING",2,-0.96109837875
"550","fBodyBodyGyroMag-meanFreq()","LAYING",2,0.01856447223125
"551","fBodyBodyGyroJerkMag-mean()","LAYING",2,-0.990248702291667
"552","fBodyBodyGyroJerkMag-std()","LAYING",2,-0.989492660416667
"553","fBodyBodyGyroJerkMag-meanFreq()","LAYING",2,0.264801505395833
"554","tBodyAcc-mean()-X","SITTING",2,0.27708735173913
"555","tBodyAcc-mean()-Y","SITTING",2,-0.0156879937282609
"556","tBodyAcc-mean()-Z","SITTING",2,-0.109218272456522
"557","tBodyAcc-std()-X","SITTING",2,-0.986822279565217
"558","tBodyAcc-std()-Y","SITTING",2,-0.950704499130435
"559","tBodyAcc-std()-Z","SITTING",2,-0.95982817173913
"560","tGravityAcc-mean()-X","SITTING",2,0.940477273043478
"561","tGravityAcc-mean()-Y","SITTING",2,-0.105630024498783
"562","tGravityAcc-mean()-Z","SITTING",2,0.19872676876087
"563","tGravityAcc-std()-X","SITTING",2,-0.979988760869565
"564","tGravityAcc-std()-Y","SITTING",2,-0.956750273043478
"565","tGravityAcc-std()-Z","SITTING",2,-0.954415873043478
"566","tBodyAccJerk-mean()-X","SITTING",2,0.0722564387173913
"567","tBodyAccJerk-mean()-Y","SITTING",2,0.0116954511323913
"568","tBodyAccJerk-mean()-Z","SITTING",2,0.00760546929869565
"569","tBodyAccJerk-std()-X","SITTING",2,-0.988055854130435
"570","tBodyAccJerk-std()-Y","SITTING",2,-0.977983955434783
"571","tBodyAccJerk-std()-Z","SITTING",2,-0.98751821173913
"572","tBodyGyro-mean()-X","SITTING",2,-0.0454706620434783
"573","tBodyGyro-mean()-Y","SITTING",2,-0.0599286797043478
"574","tBodyGyro-mean()-Z","SITTING",2,0.0412277462173913
"575","tBodyGyro-std()-X","SITTING",2,-0.985742027826087
"576","tBodyGyro-std()-Y","SITTING",2,-0.978919526956522
"577","tBodyGyro-std()-Z","SITTING",2,-0.959803708695652
"578","tBodyGyroJerk-mean()-X","SITTING",2,-0.0936328412826087
"579","tBodyGyroJerk-mean()-Y","SITTING",2,-0.0415602029130435
"580","tBodyGyroJerk-mean()-Z","SITTING",2,-0.04358509665
"581","tBodyGyroJerk-std()-X","SITTING",2,-0.989709023043478
"582","tBodyGyroJerk-std()-Y","SITTING",2,-0.990889614782609
"583","tBodyGyroJerk-std()-Z","SITTING",2,-0.985542325652174
"584","tBodyAccMag-mean()","SITTING",2,-0.967893623913043
"585","tBodyAccMag-std()","SITTING",2,-0.953081444130435
"586","tGravityAccMag-mean()","SITTING",2,-0.967893623913043
"587","tGravityAccMag-std()","SITTING",2,-0.953081444130435
"588","tBodyAccJerkMag-mean()","SITTING",2,-0.986774713043478
"589","tBodyAccJerkMag-std()","SITTING",2,-0.984475868043478
"590","tBodyGyroMag-mean()","SITTING",2,-0.946035087173913
"591","tBodyGyroMag-std()","SITTING",2,-0.961313624130435
"592","tBodyGyroJerkMag-mean()","SITTING",2,-0.991081493913043
"593","tBodyGyroJerkMag-std()","SITTING",2,-0.989594919565217
"594","fBodyAcc-mean()-X","SITTING",2,-0.985803840652174
"595","fBodyAcc-mean()-Y","SITTING",2,-0.957343498478261
"596","fBodyAcc-mean()-Z","SITTING",2,-0.970162172608696
"597","fBodyAcc-std()-X","SITTING",2,-0.98736209
"598","fBodyAcc-std()-Y","SITTING",2,-0.950073754130435
"599","fBodyAcc-std()-Z","SITTING",2,-0.956862864130435
"600","fBodyAcc-meanFreq()-X","SITTING",2,0.08519282071
"601","fBodyAcc-meanFreq()-Y","SITTING",2,0.150193956163043
"602","fBodyAcc-meanFreq()-Z","SITTING",2,0.0960646759586957
"603","fBodyAccJerk-mean()-X","SITTING",2,-0.987848793695652
"604","fBodyAccJerk-mean()-Y","SITTING",2,-0.977139702826087
"605","fBodyAccJerk-mean()-Z","SITTING",2,-0.985129050217391
"606","fBodyAccJerk-std()-X","SITTING",2,-0.989459107391304
"607","fBodyAccJerk-std()-Y","SITTING",2,-0.980804228478261
"608","fBodyAccJerk-std()-Z","SITTING",2,-0.988570804130435
"609","fBodyAccJerk-meanFreq()-X","SITTING",2,0.305546818084783
"610","fBodyAccJerk-meanFreq()-Y","SITTING",2,0.0262448647134783
"611","fBodyAccJerk-meanFreq()-Z","SITTING",2,0.0929030630369565
"612","fBodyGyro-mean()-X","SITTING",2,-0.982621389565217
"613","fBodyGyro-mean()-Y","SITTING",2,-0.982100923695652
"614","fBodyGyro-mean()-Z","SITTING",2,-0.959814822391304
"615","fBodyGyro-std()-X","SITTING",2,-0.986808501521739
"616","fBodyGyro-std()-Y","SITTING",2,-0.977356188695652
"617","fBodyGyro-std()-Z","SITTING",2,-0.963522659782609
"618","fBodyGyro-meanFreq()-X","SITTING",2,0.130523120891304
"619","fBodyGyro-meanFreq()-Y","SITTING",2,-0.192142737913043
"620","fBodyGyro-meanFreq()-Z","SITTING",2,0.0409472348676087
"621","fBodyAccMag-mean()","SITTING",2,-0.96127374826087
"622","fBodyAccMag-std()","SITTING",2,-0.955575602173913
"623","fBodyAccMag-meanFreq()","SITTING",2,0.130934202854348
"624","fBodyBodyAccJerkMag-mean()","SITTING",2,-0.983874698913043
"625","fBodyBodyAccJerkMag-std()","SITTING",2,-0.984124185869565
"626","fBodyBodyAccJerkMag-meanFreq()","SITTING",2,0.280062423956522
"627","fBodyBodyGyroMag-mean()","SITTING",2,-0.971840596086956
"628","fBodyBodyGyroMag-std()","SITTING",2,-0.961385745217391
"629","fBodyBodyGyroMag-meanFreq()","SITTING",2,-0.106358909173913
"630","fBodyBodyGyroJerkMag-mean()","SITTING",2,-0.989861950869565
"631","fBodyBodyGyroJerkMag-std()","SITTING",2,-0.989632908913043
"632","fBodyBodyGyroJerkMag-meanFreq()","SITTING",2,0.1947221493
"633","tBodyAcc-mean()-X","STANDING",2,0.277911472222222
"634","tBodyAcc-mean()-Y","STANDING",2,-0.0184208270166667
"635","tBodyAcc-mean()-Z","STANDING",2,-0.105908536055556
"636","tBodyAcc-std()-X","STANDING",2,-0.987271889259259
"637","tBodyAcc-std()-Y","STANDING",2,-0.957304989259259
"638","tBodyAcc-std()-Z","STANDING",2,-0.949741851296296
"639","tGravityAcc-mean()-X","STANDING",2,0.896928566851852
"640","tGravityAcc-mean()-Y","STANDING",2,-0.370062696851852
"641","tGravityAcc-mean()-Z","STANDING",2,0.129747161222222
"642","tGravityAcc-std()-X","STANDING",2,-0.986685818703704
"643","tGravityAcc-std()-Y","STANDING",2,-0.97419442037037
"644","tGravityAcc-std()-Z","STANDING",2,-0.945927078703704
"645","tBodyAccJerk-mean()-X","STANDING",2,0.0747588597592593
"646","tBodyAccJerk-mean()-Y","STANDING",2,0.0103291774794444
"647","tBodyAccJerk-mean()-Z","STANDING",2,-0.00837158846722222
"648","tBodyAccJerk-std()-X","STANDING",2,-0.981085715555556
"649","tBodyAccJerk-std()-Y","STANDING",2,-0.97105943962963
"650","tBodyAccJerk-std()-Z","STANDING",2,-0.982841446481482
"651","tBodyGyro-mean()-X","STANDING",2,-0.0238623875712963
"652","tBodyGyro-mean()-Y","STANDING",2,-0.0820396577592593
"653","tBodyGyro-mean()-Z","STANDING",2,0.0878351695481481
"654","tBodyGyro-std()-X","STANDING",2,-0.972998629814815
"655","tBodyGyro-std()-Y","STANDING",2,-0.971441996481481
"656","tBodyGyro-std()-Z","STANDING",2,-0.964856701851852
"657","tBodyGyroJerk-mean()-X","STANDING",2,-0.105562157888889
"658","tBodyGyroJerk-mean()-Y","STANDING",2,-0.042241953537037
"659","tBodyGyroJerk-mean()-Z","STANDING",2,-0.0546539479425926
"660","tBodyGyroJerk-std()-X","STANDING",2,-0.979324000740741
"661","tBodyGyroJerk-std()-Y","STANDING",2,-0.983447258518519
"662","tBodyGyroJerk-std()-Z","STANDING",2,-0.973610118333333
"663","tBodyAccMag-mean()","STANDING",2,-0.965875181296296
"664","tBodyAccMag-std()","STANDING",2,-0.957874965
"665","tGravityAccMag-mean()","STANDING",2,-0.965875181296296
"666","tGravityAccMag-std()","STANDING",2,-0.957874965
"667","tBodyAccJerkMag-mean()","STANDING",2,-0.980489077407407
"668","tBodyAccJerkMag-std()","STANDING",2,-0.976675280185185
"669","tBodyGyroMag-mean()","STANDING",2,-0.963466341851852
"670","tBodyGyroMag-std()","STANDING",2,-0.95394338037037
"671","tBodyGyroJerkMag-mean()","STANDING",2,-0.983951904259259
"672","tBodyGyroJerkMag-std()","STANDING",2,-0.977204427777778
"673","fBodyAcc-mean()-X","STANDING",2,-0.983946739814815
"674","fBodyAcc-mean()-Y","STANDING",2,-0.959871697407407
"675","fBodyAcc-mean()-Z","STANDING",2,-0.962471195740741
"676","fBodyAcc-std()-X","STANDING",2,-0.989056469814815
"677","fBodyAcc-std()-Y","STANDING",2,-0.957908842222222
"678","fBodyAcc-std()-Z","STANDING",2,-0.946433583518518
"679","fBodyAcc-meanFreq()-X","STANDING",2,0.108519182924074
"680","fBodyAcc-meanFreq()-Y","STANDING",2,0.0623378066683333
"681","fBodyAcc-meanFreq()-Z","STANDING",2,0.104462499601852
"682","fBodyAccJerk-mean()-X","STANDING",2,-0.980973241666667
"683","fBodyAccJerk-mean()-Y","STANDING",2,-0.970851337962963
"684","fBodyAccJerk-mean()-Z","STANDING",2,-0.979775152037037
"685","fBodyAccJerk-std()-X","STANDING",2,-0.983007923703704
"686","fBodyAccJerk-std()-Y","STANDING",2,-0.973520241111111
"687","fBodyAccJerk-std()-Z","STANDING",2,-0.984599905185185
"688","fBodyAccJerk-meanFreq()-X","STANDING",2,0.331449281481482
"689","fBodyAccJerk-meanFreq()-Y","STANDING",2,-0.0569368291814815
"690","fBodyAccJerk-meanFreq()-Z","STANDING",2,0.0396498183462963
"691","fBodyGyro-mean()-X","STANDING",2,-0.967037112037037
"692","fBodyGyro-mean()-Y","STANDING",2,-0.972576152962963
"693","fBodyGyro-mean()-Z","STANDING",2,-0.960627696111111
"694","fBodyGyro-std()-X","STANDING",2,-0.97498812462963
"695","fBodyGyro-std()-Y","STANDING",2,-0.97103605037037
"696","fBodyGyro-std()-Z","STANDING",2,-0.969754295740741
"697","fBodyGyro-meanFreq()-X","STANDING",2,-0.107416045074074
"698","fBodyGyro-meanFreq()-Y","STANDING",2,-0.171160370096296
"699","fBodyGyro-meanFreq()-Z","STANDING",2,0.000226810610740739
"700","fBodyAccMag-mean()","STANDING",2,-0.964052166481482
"701","fBodyAccMag-std()","STANDING",2,-0.960519381481482
"702","fBodyAccMag-meanFreq()","STANDING",2,0.119649963903704
"703","fBodyBodyAccJerkMag-mean()","STANDING",2,-0.977065295555556
"704","fBodyBodyAccJerkMag-std()","STANDING",2,-0.97516046
"705","fBodyBodyAccJerkMag-meanFreq()","STANDING",2,0.304871865218519
"706","fBodyBodyGyroMag-mean()","STANDING",2,-0.961775904814815
"707","fBodyBodyGyroMag-std()","STANDING",2,-0.956788725740741
"708","fBodyBodyGyroMag-meanFreq()","STANDING",2,-0.0661266045796296
"709","fBodyBodyGyroJerkMag-mean()","STANDING",2,-0.977849827407407
"710","fBodyBodyGyroJerkMag-std()","STANDING",2,-0.977754298148148
"711","fBodyBodyGyroJerkMag-meanFreq()","STANDING",2,0.160662823925926
"712","tBodyAcc-mean()-X","WALKING",2,0.276426586440678
"713","tBodyAcc-mean()-Y","WALKING",2,-0.0185949199145763
"714","tBodyAcc-mean()-Z","WALKING",2,-0.105500357966102
"715","tBodyAcc-std()-X","WALKING",2,-0.423642838474576
"716","tBodyAcc-std()-Y","WALKING",2,-0.0780912533118644
"717","tBodyAcc-std()-Z","WALKING",2,-0.425257524915254
"718","tGravityAcc-mean()-X","WALKING",2,0.91301733338983
"719","tGravityAcc-mean()-Y","WALKING",2,-0.34660709
"720","tGravityAcc-mean()-Z","WALKING",2,0.0847270871186441
"721","tGravityAcc-std()-X","WALKING",2,-0.972693201355932
"722","tGravityAcc-std()-Y","WALKING",2,-0.972116879661017
"723","tGravityAcc-std()-Z","WALKING",2,-0.972072847627119
"724","tBodyAccJerk-mean()-X","WALKING",2,0.0618080696279661
"725","tBodyAccJerk-mean()-Y","WALKING",2,0.0182492679288136
"726","tBodyAccJerk-mean()-Z","WALKING",2,0.00789533706610169
"727","tBodyAccJerk-std()-X","WALKING",2,-0.277530462620339
"728","tBodyAccJerk-std()-Y","WALKING",2,-0.0166022362847458
"729","tBodyAccJerk-std()-Z","WALKING",2,-0.586090418983051
"730","tBodyGyro-mean()-X","WALKING",2,-0.0530258157347458
"731","tBodyGyro-mean()-Y","WALKING",2,-0.0482382316949153
"732","tBodyGyro-mean()-Z","WALKING",2,0.0828336633220339
